"","State_FIPS_Code","County_FIPS_Code","Premature.death.Value","Poor.or.fair.health.Value","Poor.physical.health.days.Value","Poor.mental.health.days.Value","Low.birthweight.Value","Adult.smoking.Value","Adult.obesity.Value","Food.environment.index.Value","Physical.inactivity.Value","Access.to.exercise.opportunities.Value","Excessive.drinking.Value","Alcohol.impaired.driving.deaths.Value","Sexually.transmitted.infections.Value","Teen.births.Value","Primary.care.physicians.Value","Mental.health.providers.Value","Preventable.hospital.stays.Value","Population.estimate.Value","Percent.of.population.below.18.years.of.age","Percent.of.population.aged.65.years.and.older","Percent.of.population.that.is.non.Hispanic.African.American","Percent.of.population.that.is.American.Indian.or.Alaskan.Native","Percent.of.population.that.is.Asian","Percent.of.population.that.is.Native.Hawaiian.or.Other.Pacific.Islander","Percent.of.population.that.is.Hispanic","Percent.of.population.that.is.non.Hispanic.White","Population.that.is.not.proficient.in.English.Value","Percent.of.population.that.is.female","Population.living.in.a.rural.area.Value","Diabetes.Value","Other.primary.care.providers.Value"
"109","04","021","6,425",0.182,3.9,3.6,0.07,0.17,0.299,7.2,0.261,0.697,0.162,0.283,"316.0",50.5,15,"35",48.64,"401,918",0.244,0.18,0.043,0.068,0.019,0.004,0.292,0.579,0.036,0.478,0.219,0.106,"31"
"110","04","023","4,806",0.245,4.1,3.8,0.08,0.154,0.212,6.6,0.189,0.392,0.147,0.278,"279.1",53.3,38,"45",25.51,"46,695",0.283,0.158,0.004,0.013,0.007,0.001,0.828,0.156,0.16,0.52,0.269,0.141,"24"
"111","04","025","8,236",0.141,3.6,3.6,0.07,0.147,0.247,6,0.202,0.896,0.152,0.247,"159.9",42.8,65,"167",25.22,"218,844",0.174,0.281,0.007,0.021,0.01,0.001,0.142,0.809,0.02,0.511,0.332,0.104,"78"
"112","04","027","5,951",0.235,4.1,3.9,0.06,0.149,0.304,5.2,0.276,0.772,0.159,0.28,"431.5",62.7,43,"58",51.09,"203,247",0.262,0.174,0.019,0.022,0.015,0.003,0.617,0.329,0.148,0.488,0.104,0.124,"58"
"114","05","001","10,678",0.211,4.6,4.2,0.11,0.224,0.34,6,0.371,0.484,0.139,0.385,"592.8",65.4,53,"81",84.04,"18,594",0.23,0.175,0.241,0.004,0.01,0,0.03,0.702,0.008,0.516,0.347,0.13,"48"
"115","05","003","10,591",0.241,5.1,4.5,0.12,0.244,0.398,5.2,0.337,0.439,0.128,0.364,"915.3",67.9,28,"76",96.11,"20,948",0.236,0.184,0.253,0.008,0.003,0.001,0.052,0.677,0.011,0.518,0.517,0.143,"53"
"116","05","005","10,540",0.182,4.7,4.2,0.07,0.201,0.29,6.8,0.316,0.72,0.13,0.154,"231.4",46.6,85,"269",56.17,"40,857",0.178,0.3,0.003,0.007,0.006,0,0.02,0.952,0.003,0.518,0.658,0.141,"93"
"117","05","007","6,172",0.171,4,3.9,0.07,0.187,0.284,7.4,0.248,0.826,0.155,0.291,"240.7",42,57,"148",49.45,"242,321",0.27,0.13,0.017,0.019,0.034,0.004,0.162,0.749,0.035,0.505,0.252,0.094,"45"
"118","05","009","8,079",0.187,4.5,4.3,0.06,0.217,0.292,6.2,0.328,0.48,0.145,0.32,"281.3",53,70,"105",55.89,"37,196",0.226,0.198,0.004,0.008,0.006,0.001,0.023,0.943,0.001,0.508,0.622,0.115,"54"
"119","05","011","11,278",0.299,5.6,4.7,0.11,0.25,0.371,5.8,0.367,0.643,0.12,0.615,"403.6",67.9,53,"9",119.86,"11,148",0.234,0.183,0.272,0.019,0.005,0,0.143,0.563,0.027,0.511,0.496,0.159,"27"
"120","05","013","9,055",0.22,4.7,4.2,0.07,0.223,0.35,3.5,0.357,0.043,0.134,0.267,"226.1",43.2,19,"",69.84,"5,202",0.181,0.198,0.219,0.005,0.002,0,0.039,0.723,0,0.492,1,0.138,"77"
"121","05","015","9,846",0.218,4.6,4.2,0.06,0.202,0.362,7.3,0.33,0.456,0.137,0.357,"224.6",61.8,61,"54",47.74,"27,744",0.221,0.211,0.005,0.013,0.009,0.006,0.146,0.811,0.041,0.507,0.728,0.129,"22"
"122","05","017","10,022",0.302,5.6,4.8,0.12,0.266,0.392,4.9,0.38,0.095,0.107,0.385,"1,032.1",72.1,88,"394",86.35,"11,180",0.232,0.192,0.536,0.005,0.005,0,0.056,0.392,0.007,0.508,0.543,0.182,"98"
"123","05","019","9,988",0.224,4.7,4.4,0.08,0.232,0.318,5.8,0.318,0.655,0.154,0.267,"736.8",24.7,44,"213",58.43,"22,576",0.192,0.161,0.236,0.006,0.007,0,0.044,0.696,0.006,0.521,0.544,0.112,"49"
"124","05","021","11,592",0.211,4.8,4.4,0.08,0.227,0.327,6.1,0.403,0.156,0.137,0.2,"369.8",67.5,26,"46",78.89,"15,118",0.204,0.214,0.006,0.004,0.002,0,0.018,0.957,0.005,0.511,0.589,0.124,"53"
"125","05","023","9,212",0.191,4.4,4.1,0.08,0.199,0.312,6.9,0.389,0.48,0.142,0.45,"205.4",51,74,"62",49.18,"25,634",0.198,0.254,0.004,0.007,0.003,0,0.026,0.948,0.005,0.507,0.755,0.127,"23"
"126","05","025","7,974",0.184,4.3,4,0.1,0.195,0.367,6.1,0.32,NA,0.144,0.154,"289.8",43.8,12,"",84.92,"8,449",0.234,0.191,0.113,0.005,0.001,0,0.022,0.847,0.002,0.511,1,0.117,""
"127","05","027","10,699",0.248,4.9,4.4,0.1,0.237,0.381,5.2,0.345,0.527,0.135,0.484,"1,033.8",49.4,54,"188",66.25,"23,933",0.216,0.166,0.354,0.005,0.009,0,0.027,0.594,0.004,0.52,0.575,0.132,"38"
"128","05","029","10,403",0.218,4.7,4.2,0.07,0.223,0.391,5.8,0.326,0.258,0.144,0.27,"427.5",65.6,71,"213",55.79,"21,083",0.231,0.183,0.113,0.008,0.006,0,0.04,0.815,0.006,0.509,0.705,0.127,"28"
"129","05","031","8,698",0.215,4.6,4.3,0.08,0.241,0.364,5.7,0.338,0.59,0.16,0.267,"645.7",47.6,102,"368",58.5,"102,518",0.249,0.13,0.143,0.006,0.011,0.001,0.047,0.78,0.008,0.513,0.322,0.101,"94"
"130","05","033","9,819",0.201,4.6,4.3,0.08,0.215,0.361,6.3,0.328,0.638,0.149,0.324,"205.0",53.6,50,"45",82.55,"61,697",0.251,0.153,0.014,0.025,0.016,0.001,0.067,0.856,0.017,0.507,0.52,0.111,"21"
"131","05","035","12,332",0.259,5.2,4.6,0.13,0.261,0.384,4.8,0.344,0.633,0.128,0.394,"1,267.5",83.1,46,"196",59.35,"49,548",0.279,0.121,0.514,0.004,0.007,0,0.023,0.441,0.002,0.526,0.209,0.139,"57"
"132","05","037","12,408",0.235,4.9,4.4,0.12,0.231,0.377,5.8,0.355,0.386,0.137,0.176,"582.5",63.7,51,"81",96.31,"17,227",0.24,0.176,0.227,0.003,0.005,0,0.019,0.733,0.002,0.514,0.568,0.134,"41"
"133","05","039","9,126",0.24,4.9,4.3,0.13,0.222,0.362,4.9,0.375,0.361,0.125,0.333,"688.6",58.8,63,"206",83.55,"7,755",0.223,0.205,0.412,0.005,0.002,0,0.027,0.541,0.009,0.517,0.526,0.156,"52"
"134","05","041","12,095",0.295,5.5,4.6,0.14,0.253,0.388,3.6,0.349,0.339,0.115,0.05,"852.9",76.1,48,"65",98.63,"12,264",0.256,0.171,0.47,0.004,0.004,0.001,0.048,0.466,0.015,0.532,0.314,0.169,"57"
"135","05","043","8,278",0.256,5.2,4.6,0.1,0.249,0.308,4.9,0.318,0.532,0.134,0.067,"725.6",44,64,"580",121.27,"18,622",0.224,0.161,0.279,0.004,0.009,0,0.029,0.67,0.006,0.512,0.486,0.135,"21"
"136","05","045","7,438",0.194,4.3,4,0.08,0.217,0.289,6.3,0.303,0.706,0.171,0.233,"470.9",34.2,50,"105",51.34,"120,768",0.239,0.112,0.111,0.007,0.012,0.001,0.041,0.811,0.006,0.511,0.388,0.09,"42"
"137","05","047","10,884",0.212,4.8,4.4,0.08,0.229,0.368,6.6,0.334,0.647,0.142,0.45,"382.4",49.9,33,"6",73.05,"17,805",0.236,0.18,0.008,0.013,0.009,0.001,0.03,0.925,0.003,0.505,0.826,0.119,"6"
"138","05","049","10,168",0.202,4.7,4.2,0.08,0.21,0.32,6.3,0.329,0.274,0.131,0.308,"178.6",48.2,49,"16",80.9,"12,125",0.204,0.254,0.005,0.007,0.003,0,0.012,0.958,0.002,0.505,0.929,0.136,"66"
"139","05","051","10,492",0.198,4.7,4.3,0.09,0.232,0.31,5.8,0.284,0.901,0.137,0.395,"448.9",51.9,78,"203",67.95,"97,322",0.209,0.217,0.083,0.007,0.008,0.001,0.053,0.829,0.01,0.517,0.369,0.127,"70"
"140","05","053","8,661",0.177,4.2,4,0.1,0.196,0.366,7.4,0.327,0.207,0.162,0.148,"205.7",48,17,"66",64.63,"18,144",0.235,0.161,0.027,0.005,0.004,0,0.026,0.927,0.002,0.503,0.75,0.101,"39"
"141","05","055","10,079",0.193,4.5,4.1,0.07,0.227,0.341,6.1,0.386,0.692,0.157,0.122,"317.4",62.2,53,"162",75.88,"43,694",0.246,0.15,0.009,0.005,0.003,0,0.027,0.945,0.001,0.508,0.415,0.104,"60"
"142","05","057","10,130",0.292,5.3,4.6,0.11,0.261,0.412,5.4,0.355,0.495,0.12,0.341,"715.1",76.1,31,"63",70.12,"22,327",0.264,0.163,0.295,0.007,0.005,0.001,0.126,0.553,0.044,0.516,0.558,0.149,"40"
"143","05","059","10,096",0.194,4.4,4,0.09,0.212,0.325,6.3,0.374,0.351,0.155,0.175,"407.3",58.3,21,"174",108.12,"33,368",0.216,0.172,0.115,0.006,0.004,0.001,0.033,0.827,0.005,0.481,0.66,0.112,"42"
"144","05","061","11,102",0.263,5.2,4.7,0.08,0.246,0.373,5.9,0.337,0.473,0.126,0.25,"720.8",61.8,52,"59",72.48,"13,500",0.261,0.169,0.204,0.01,0.007,0.001,0.11,0.657,0.038,0.513,0.675,0.144,"22"
"145","05","063","8,774",0.212,4.7,4.3,0.08,0.233,0.34,6,0.365,0.484,0.147,0.447,"348.4",51.2,92,"168",95.95,"36,959",0.24,0.17,0.022,0.007,0.008,0.002,0.059,0.893,0.016,0.513,0.686,0.116,"35"
"146","05","065","10,071",0.211,4.9,4.3,0.08,0.215,0.33,6.8,0.347,0.445,0.135,0.083,"244.9",49.1,30,"44",90.24,"13,486",0.182,0.25,0.018,0.011,0.003,0,0.019,0.938,0.001,0.476,1,0.138,"67"
"147","05","067","11,401",0.239,5.1,4.4,0.09,0.25,0.401,5.2,0.39,0.169,0.138,0.273,"477.3",74.9,45,"108",115.76,"17,534",0.204,0.167,0.174,0.007,0.004,0.001,0.029,0.771,0.001,0.503,0.651,0.127,"57"
"148","05","069","10,708",0.258,5,4.5,0.13,0.262,0.39,4.8,0.364,0.65,0.128,0.371,"1,022.4",61.6,72,"174",50.68,"72,297",0.233,0.151,0.552,0.004,0.009,0.001,0.019,0.403,0.003,0.508,0.309,0.158,"29"
"149","05","071","8,596",0.235,5,4.5,0.07,0.243,0.347,6.8,0.371,0.293,0.145,0.32,"378.4",56.7,62,"238",59.32,"26,005",0.248,0.158,0.016,0.012,0.012,0.001,0.135,0.811,0.025,0.503,0.714,0.12,"38"
"150","05","073","15,267",0.262,5.2,4.5,0.16,0.248,0.34,5,0.35,0.039,0.115,0.368,"698.3",56.1,14,"70",67.35,"7,111",0.202,0.215,0.368,0.004,0.005,0,0.02,0.597,0.003,0.517,1,0.16,"42"
"151","05","075","9,758",0.212,5,4.5,0.08,0.243,0.333,5.3,0.377,0.265,0.14,0.348,"370.3",43.9,35,"201",108.96,"16,931",0.226,0.193,0.009,0.005,0.002,0,0.013,0.96,0.001,0.505,0.636,0.122,"30"
"152","05","077","12,295",0.319,5.7,4.7,0.14,0.283,0.352,3.2,0.354,0.43,0.123,0.333,"695.0",68.1,30,"51",76.29,"9,860",0.196,0.167,0.539,0.006,0.005,0,0.027,0.41,0.004,0.44,0.635,0.167,""
"153","05","079","8,159",0.269,5.1,4.4,0.1,0.257,0.357,4,0.373,0.383,0.151,0.231,"283.7",45.7,14,"72",89.92,"13,970",0.178,0.135,0.301,0.004,0.003,0,0.036,0.648,0.001,0.389,1,0.125,"7"
"154","05","081","7,917",0.211,4.6,4.2,0.09,0.212,0.331,6.8,0.332,0.493,0.137,0.167,"750.8",59,55,"8",81.05,"12,532",0.222,0.195,0.195,0.019,0.004,0,0.031,0.733,0,0.509,0.685,0.131,"48"
"155","05","083","10,247",0.201,4.5,4.2,0.08,0.211,0.353,6.5,0.361,0.427,0.148,0.3,"432.2",66.6,32,"36",72.49,"21,958",0.224,0.192,0.014,0.012,0.019,0,0.027,0.914,0.012,0.502,0.71,0.121,"36"
"156","05","085","8,838",0.177,4.1,3.9,0.08,0.207,0.339,6.9,0.304,0.629,0.159,0.293,"346.5",45.7,17,"41",67.19,"71,557",0.264,0.126,0.061,0.007,0.009,0.001,0.04,0.868,0.005,0.505,0.448,0.095,"31"
"157","05","087","8,155",0.229,5.1,4.5,0.07,0.234,0.329,6.2,0.327,0.468,0.137,0.455,"223.7",49.6,32,"127",43.32,"15,740",0.235,0.175,0.003,0.017,0.008,0.004,0.054,0.904,0.012,0.499,1,0.125,"19"
"158","05","089","10,488",0.209,4.8,4.4,0.07,0.225,0.308,6.7,0.329,0.55,0.13,0.087,"217.3",53.4,18,"24",72,"16,367",0.173,0.268,0.004,0.009,0.003,0.001,0.023,0.946,0.001,0.503,1,0.143,"37"
"159","05","091","10,041",0.23,5,4.3,0.1,0.229,0.335,5.6,0.329,0.62,0.145,0.267,"914.4",71,41,"168",58.25,"43,428",0.241,0.152,0.246,0.008,0.006,0.001,0.031,0.693,0,0.508,0.4,0.122,"41"
"160","05","093","12,678",0.274,5.3,4.7,0.12,0.256,0.377,5,0.404,0.234,0.128,0.396,"1,084.2",76.5,38,"88",99.3,"44,235",0.267,0.134,0.346,0.005,0.005,0,0.04,0.594,0.005,0.513,0.363,0.142,"36"
"161","05","095","10,455",0.296,5.7,4.7,0.12,0.258,0.371,5.1,0.376,0.066,0.11,0.37,"983.6",66.3,52,"26",79.46,"7,582",0.212,0.203,0.399,0.007,0.006,0,0.022,0.551,0.001,0.525,0.69,0.175,"53"
"162","05","097","8,821",0.218,4.8,4.3,0.09,0.212,0.331,6.2,0.322,0.975,0.127,0.231,"192.7",47.8,22,"11",57.56,"9,082",0.192,0.254,0.003,0.013,0.007,0,0.036,0.923,0.005,0.501,1,0.141,"22"
"163","05","099","12,426",0.293,5.7,4.9,0.09,0.268,0.343,5.2,0.343,0.293,0.115,0.308,"560.2",59.1,34,"115",87.39,"8,723",0.227,0.194,0.303,0.005,0.004,0.001,0.033,0.641,0.002,0.506,0.692,0.169,"34"
"164","05","101","9,876",0.217,4.8,4.4,0.09,0.223,0.367,5.6,0.363,0.577,0.133,0,"123.7",39.6,12,"25",38.23,"7,904",0.195,0.243,0.002,0.015,0.003,0,0.018,0.94,0,0.495,1,0.139,"63"
"165","05","103","11,193",0.255,5,4.5,0.11,0.233,0.378,4.3,0.383,0.385,0.116,0.2,"945.0",72,60,"137",57.04,"24,828",0.23,0.183,0.4,0.004,0.005,0.001,0.022,0.554,0.006,0.526,0.564,0.156,"8"
"166","05","105","10,296",0.188,4.4,4.1,0.09,0.219,0.361,6.8,0.307,0.15,0.156,0.214,"251.5",43.9,10,"10",46.74,"10,245",0.221,0.179,0.022,0.008,0.002,0,0.028,0.924,0.001,0.503,1,0.111,"10"
"167","05","107","15,138",0.321,5.9,4.9,0.13,0.273,0.415,2.1,0.38,0.039,0.106,0.316,"1,265.4",90.6,34,"85",80.31,"19,930",0.272,0.163,0.61,0.004,0.004,0,0.017,0.356,0.004,0.53,0.48,0.18,"70"
"168","05","109","9,901",0.225,4.9,4.4,0.08,0.226,0.373,5.9,0.323,0.541,0.14,0.286,"329.0",45,36,"27",64.25,"11,024",0.228,0.186,0.033,0.011,0.007,0,0.066,0.876,0.019,0.502,1,0.124,"45"
"169","05","111","11,571",0.247,5,4.5,0.09,0.253,0.404,5.8,0.35,0.257,0.14,0.217,"419.6",75,12,"239",80.77,"24,246",0.237,0.171,0.078,0.003,0.003,0,0.027,0.875,0.003,0.514,0.711,0.126,"45"
"170","05","113","9,795",0.231,5,4.6,0.07,0.232,0.32,5.2,0.343,0.622,0.132,0.129,"239.4",60.6,64,"64",70.32,"20,225",0.234,0.217,0.004,0.02,0.006,0,0.064,0.886,0.011,0.508,0.734,0.134,"94"
"171","05","115","7,809",0.21,4.6,4.1,0.08,0.213,0.328,6.6,0.283,0.823,0.158,0.237,"377.6",43.4,64,"203",70.59,"63,201",0.228,0.144,0.03,0.01,0.012,0.001,0.084,0.848,0.019,0.501,0.545,0.101,"40"
"172","05","117","11,010",0.217,4.8,4.3,0.08,0.223,0.353,6.7,0.353,0.069,0.132,0.258,"295.6",45.2,NA,"36",66.46,"8,304",0.202,0.22,0.117,0.004,0.001,0,0.012,0.857,0,0.506,1,0.138,"84"
"173","05","119","9,288",0.177,3.9,3.8,0.11,0.202,0.315,5.5,0.275,0.844,0.155,0.361,"771.3",53.1,111,"364",56.35,"392,702",0.237,0.135,0.356,0.005,0.022,0.001,0.06,0.54,0.016,0.52,0.123,0.122,"85"
"174","05","121","8,921",0.207,4.9,4.2,0.07,0.221,0.353,5.4,0.398,0.272,0.146,0.3,"278.9",59.9,68,"108",64.09,"17,571",0.225,0.199,0.009,0.005,0.004,0,0.019,0.952,0,0.509,0.674,0.119,"23"
"175","05","123","10,507",0.318,5.6,4.7,0.12,0.28,0.404,3.6,0.364,0.465,0.129,0.222,"685.6",91.6,44,"204",72.82,"26,899",0.225,0.139,0.521,0.007,0.006,0,0.044,0.411,0.012,0.451,0.516,0.164,"41"
"176","05","125","7,644",0.152,3.9,3.6,0.08,0.187,0.315,7.3,0.306,0.737,0.156,0.26,"244.1",34.5,37,"124",53.49,"115,719",0.238,0.171,0.064,0.006,0.011,0.001,0.042,0.866,0.007,0.51,0.362,0.102,"26"
"177","05","127","8,247",0.226,4.8,4.3,0.08,0.225,0.313,6.7,0.311,0.547,0.138,0.5,"381.5",75.7,27,"9",86.75,"10,693",0.236,0.187,0.007,0.023,0.038,0,0.076,0.843,0.015,0.496,0.704,0.126,"28"
"178","05","129","10,579",0.23,5,4.5,0.08,0.232,0.318,5,0.334,0.245,0.128,0.222,"162.4",48.8,37,"214",62.44,"7,929",0.203,0.236,0.002,0.014,0.002,0,0.021,0.937,0.002,0.496,1,0.139,"76"
"179","05","131","8,467",0.231,5,4.3,0.08,0.226,0.352,6.6,0.311,0.671,0.135,0.349,"392.8",58.4,115,"287",53.53,"126,776",0.245,0.145,0.065,0.023,0.045,0.003,0.134,0.711,0.037,0.51,0.208,0.114,"58"
"180","05","133","9,189",0.287,5.3,4.5,0.06,0.234,0.398,5.7,0.332,0.33,0.131,0,"430.8",76.2,46,"40",112.88,"17,426",0.288,0.136,0.041,0.033,0.005,0.003,0.327,0.586,0.103,0.503,0.636,0.133,"57"
"181","05","135","11,496",0.222,4.9,4.5,0.07,0.225,0.334,5.9,0.292,0.511,0.13,0.238,"258.0",57.3,41,"142",74.34,"16,906",0.204,0.257,0.007,0.01,0.004,0,0.021,0.94,0.008,0.506,0.801,0.143,"53"
"182","05","137","10,268",0.233,5.2,4.6,0.11,0.236,0.351,5.4,0.319,0.476,0.126,0.3,"205.3",58.7,56,"48",103.62,"12,494",0.201,0.254,0.003,0.008,0.004,0,0.018,0.95,0.003,0.504,1,0.143,"16"
"183","05","139","10,949",0.226,4.7,4.3,0.09,0.229,0.355,5.2,0.391,0.335,0.133,0.22,"807.5",64.7,79,"152",51.39,"40,227",0.239,0.166,0.324,0.006,0.008,0.001,0.036,0.615,0.008,0.514,0.545,0.134,"45"
"184","05","141","8,396",0.224,5.1,4.5,0.09,0.225,0.35,6.2,0.337,0.399,0.127,0.378,"187.9",63.1,12,"53",57.23,"16,851",0.197,0.246,0.005,0.009,0.004,0,0.031,0.935,0.005,0.503,1,0.141,"71"
"185","05","143","6,892",0.223,4.6,4.1,0.08,0.232,0.292,6.6,0.259,0.756,0.169,0.375,"534.0",39.8,80,"356",47.78,"220,792",0.253,0.107,0.032,0.015,0.026,0.025,0.162,0.722,0.047,0.499,0.255,0.093,"61"
"186","05","145","9,325",0.202,4.6,4.1,0.08,0.226,0.354,6.4,0.295,0.489,0.157,0.261,"484.1",47.6,50,"159",78.24,"78,592",0.238,0.151,0.044,0.007,0.007,0.001,0.042,0.884,0.007,0.511,0.543,0.102,"53"
"187","05","147","12,860",0.268,5.3,4.6,0.11,0.245,0.361,5.6,0.329,0,0.119,0.313,"464.8",71.4,42,"87",69.11,"6,910",0.219,0.212,0.267,0.003,0.002,0.001,0.015,0.695,0,0.52,1,0.162,"58"
"188","05","149","8,922",0.236,4.8,4.2,0.08,0.227,0.352,7.2,0.367,0.414,0.143,0.289,"218.9",74.1,55,"18",125.14,"21,951",0.251,0.171,0.016,0.01,0.016,0.001,0.189,0.761,0.061,0.502,0.791,0.121,"27"
"190","06","001","4,886",0.13,3.4,3.3,0.07,0.106,0.2,7.6,0.147,0.997,0.163,0.295,"416.7",21.8,106,"493",37.86,"1,610,921",0.214,0.125,0.112,0.011,0.289,0.01,0.227,0.328,0.093,0.51,0.004,0.091,"43"
"191","06","003","",0.156,4.2,4.1,NA,0.157,0.237,6.1,0.175,0.965,0.179,0.167,"",48.5,0,"627",NA,"1,116",0.2,0.211,0.003,0.247,0.013,0,0.096,0.647,0.02,0.48,1,0.121,"0"
"192","06","005","5,776",0.127,3.5,3.5,0.06,0.126,0.266,7.4,0.171,0.688,0.187,0.189,"199.8",22,66,"163",36.07,"36,742",0.153,0.251,0.02,0.022,0.014,0.002,0.13,0.796,0.015,0.469,0.604,0.104,"49"
"193","06","007","7,437",0.152,4.2,4.2,0.06,0.15,0.252,6.4,0.176,0.814,0.199,0.361,"419.3",24.9,65,"461",46.29,"224,241",0.202,0.17,0.015,0.025,0.046,0.003,0.155,0.735,0.026,0.505,0.189,0.095,"87"
"194","06","009","7,537",0.118,3.3,3.5,0.05,0.116,0.253,7.6,0.174,0.621,0.182,0.333,"160.9",20.7,49,"128",35.48,"44,624",0.177,0.251,0.009,0.019,0.015,0.002,0.115,0.821,0.01,0.5,0.754,0.105,"31"
"195","06","011","6,255",0.208,4.3,4,0.06,0.143,0.237,7.6,0.163,0.572,0.177,0.139,"107.4",43.6,33,"168",54.06,"21,419",0.28,0.131,0.009,0.026,0.018,0.006,0.581,0.367,0.158,0.486,0.317,0.112,"37"
"196","06","013","4,880",0.138,3.6,3.5,0.07,0.11,0.229,8,0.166,0.959,0.174,0.286,"411.5",19.7,97,"300",37.29,"1,111,339",0.234,0.142,0.088,0.01,0.164,0.006,0.252,0.456,0.064,0.513,0.008,0.091,"38"
"197","06","015","8,719",0.172,4.3,4,0.05,0.161,0.272,5.9,0.181,0.668,0.191,0.217,"63.6",53.4,75,"371",58.67,"27,212",0.212,0.156,0.033,0.09,0.037,0.002,0.19,0.633,0.025,0.452,0.337,0.105,"81"
"198","06","017","5,111",0.116,3.4,3.4,0.06,0.116,0.194,7.6,0.145,0.935,0.206,0.481,"170.0",15.7,73,"260",32.85,"183,087",0.209,0.18,0.009,0.013,0.04,0.002,0.127,0.787,0.019,0.499,0.347,0.089,"33"
"199","06","019","6,903",0.218,4.3,4.2,0.08,0.134,0.288,6.9,0.19,0.788,0.169,0.282,"674.1",51.1,66,"261",47.65,"965,974",0.289,0.112,0.047,0.03,0.107,0.003,0.519,0.309,0.127,0.501,0.108,0.113,"59"
"200","06","021","7,234",0.195,4.3,4.1,0.06,0.147,0.283,7.2,0.167,0.627,0.176,0.059,"250.1",45.6,18,"114",51,"27,955",0.267,0.149,0.007,0.029,0.03,0.002,0.404,0.53,0.091,0.496,0.409,0.109,"32"
"201","06","023","8,434",0.147,4.1,4.1,0.05,0.152,0.245,6.3,0.141,0.84,0.198,0.353,"287.8",24.7,71,"355",33.29,"134,809",0.195,0.154,0.012,0.062,0.028,0.003,0.108,0.755,0.017,0.5,0.298,0.091,"83"
"202","06","025","5,245",0.278,4.8,4.2,0.06,0.144,0.25,6.5,0.217,0.685,0.165,0.211,"334.0",56.6,23,"108",48.11,"179,091",0.285,0.12,0.025,0.026,0.023,0.002,0.823,0.123,0.207,0.489,0.174,0.134,"37"
"203","06","027","5,560",0.141,3.7,3.8,0.08,0.13,0.229,6.8,0.161,0.775,0.182,0.407,"427.1",37.2,108,"353",23.54,"18,410",0.206,0.214,0.008,0.128,0.016,0.001,0.209,0.643,0.028,0.499,0.464,0.108,"92"
"204","06","029","7,492",0.208,4.2,4,0.07,0.167,0.285,7.3,0.219,0.804,0.191,0.322,"760.1",58.2,49,"152",58.7,"874,589",0.294,0.099,0.053,0.026,0.05,0.003,0.515,0.362,0.11,0.487,0.102,0.104,"43"
"205","06","031","6,349",0.216,4.4,4,0.06,0.155,0.249,7,0.184,0.515,0.188,0.209,"356.8",56.5,42,"160",63.09,"150,269",0.275,0.091,0.062,0.03,0.044,0.003,0.532,0.337,0.107,0.448,0.109,0.102,"54"
"206","06","033","10,645",0.179,4.3,4.2,0.06,0.153,0.266,6,0.219,0.872,0.169,0.382,"243.8",42.7,61,"329",49.81,"64,184",0.204,0.206,0.018,0.041,0.014,0.003,0.191,0.721,0.032,0.5,0.331,0.119,"62"
"207","06","035","6,744",0.141,3.6,3.6,0.07,0.148,0.249,4.2,0.167,0.394,0.219,0.22,"237.7",34.8,47,"309",54.85,"31,749",0.17,0.125,0.084,0.042,0.014,0.006,0.185,0.66,0.02,0.363,0.705,0.082,"66"
"208","06","037","5,009",0.206,3.9,3.6,0.07,0.124,0.21,7.8,0.173,0.976,0.168,0.272,"509.6",32.2,73,"269",49.03,"10,116,705",0.228,0.122,0.082,0.015,0.148,0.004,0.484,0.268,0.15,0.507,0.006,0.108,"43"
"209","06","039","6,855",0.228,4.5,4.2,0.06,0.157,0.267,7.3,0.196,0.787,0.176,0.346,"417.8",55.4,47,"127",49.79,"154,548",0.276,0.128,0.033,0.045,0.025,0.003,0.561,0.358,0.145,0.519,0.329,0.112,"52"
"210","06","041","3,622",0.107,3.1,3.2,0.06,0.105,0.181,8.3,0.108,0.962,0.184,0.317,"182.0",11.4,144,"660",27.07,"260,750",0.205,0.194,0.026,0.011,0.061,0.003,0.16,0.722,0.043,0.512,0.065,0.089,"44"
"211","06","043","7,495",0.13,3.6,3.7,0.06,0.127,0.234,6.9,0.169,0.577,0.179,0.28,"162.0",23.6,28,"238",35.01,"17,682",0.167,0.245,0.01,0.034,0.014,0.002,0.103,0.814,0.012,0.492,1,0.11,"51"
"212","06","045","7,596",0.174,4.2,4.2,0.06,0.15,0.232,6.8,0.176,0.745,0.172,0.278,"383.2",38.2,95,"447",30.99,"87,869",0.219,0.189,0.007,0.063,0.022,0.003,0.241,0.662,0.056,0.502,0.452,0.111,"79"
"213","06","047","6,724",0.229,4.7,4.1,0.07,0.156,0.293,6.9,0.208,0.659,0.162,0.315,"408.7",45.8,49,"119",50.52,"266,353",0.3,0.105,0.032,0.025,0.081,0.004,0.575,0.295,0.14,0.495,0.143,0.109,"42"
"214","06","049","10,229",0.164,4.2,4.2,0.07,0.144,0.246,5.5,0.21,0.42,0.17,0.357,"150.1",35.7,55,"244",50.02,"9,023",0.201,0.232,0.011,0.051,0.012,0.003,0.148,0.776,0.04,0.495,0.7,0.12,"33"
"215","06","051","3,725",0.139,3.6,3.6,0.08,0.136,0.222,7.3,0.144,0.831,0.211,0.167,"167.3",21.6,50,"179",33.13,"13,997",0.195,0.118,0.007,0.029,0.018,0.003,0.279,0.658,0.08,0.467,0.458,0.084,"64"
