"","State_FIPS_Code","County_FIPS_Code","A_Wh_Comp","A_Bl_Comp","A_Ot_Comp","A_Hi_Comp","B_Wh_Cancer","B_Bl_Cancer","B_Ot_Cancer","B_Hi_Cancer","C_Wh_Suicide","C_Bl_Suicide","C_Ot_Suicide","C_Hi_Suicide","C_Wh_Cancer","C_Bl_Cancer","C_Ot_Cancer","C_Hi_Cancer","D_Wh_Cancer","D_Bl_Cancer","D_Ot_Cancer","D_Hi_Cancer","D_Wh_HeartDis","D_Bl_HeartDis","D_Ot_HeartDis","D_Hi_HeartDis","D_Wh_Suicide","D_Bl_Suicide","D_Ot_Suicide","D_Hi_Suicide","E_Wh_Cancer","E_Bl_Cancer","E_Ot_Cancer","E_Hi_Cancer","E_Wh_HeartDis","E_Bl_HeartDis","E_Ot_HeartDis","E_Hi_HeartDis","F_Wh_HeartDis","F_Bl_HeartDis","F_Ot_HeartDis","F_Hi_HeartDis","F_Wh_Cancer","F_Bl_Cancer","F_Ot_Cancer","F_Hi_Cancer"
"1036","21","089",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,36,NA,NA,NA,27,NA,NA,NA,32,NA,NA,NA,23,NA,NA,NA
"1037","21","091",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,36,NA,NA,NA,38,NA,NA,NA,34,NA,NA,NA,24,NA,NA,NA
"1038","21","093",38,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,40,33,NA,NA,25,29,NA,NA,31,30,NA,NA,23,22,NA,NA
"1039","21","095",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,33,36,NA,NA,25,27,NA,NA,29,33,NA,NA,20,15,NA,NA
"1040","21","097",NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,36,NA,NA,NA,31,NA,NA,NA,38,45,NA,NA,19,16,NA,NA
"1041","21","099",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,20,NA,NA,NA,11,NA,NA,NA,36,35,NA,NA,29,42,NA,NA,35,34,NA,NA,18,20,NA,NA
"1042","21","101",38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,20,NA,NA,NA,13,NA,NA,NA,34,32,NA,NA,26,38,NA,NA,33,33,NA,NA,21,18,NA,NA
"1043","21","103",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,10,NA,NA,NA,14,NA,NA,NA,30,NA,NA,NA,28,NA,NA,NA,33,23,NA,NA,20,28,NA,NA
"1044","21","105",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,17,NA,NA,NA,13,NA,NA,NA,35,30,NA,NA,28,30,NA,NA,39,38,NA,NA,18,19,NA,NA
"1045","21","107",NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,17,NA,NA,NA,14,NA,NA,NA,35,22,NA,NA,30,27,NA,NA,32,33,NA,NA,21,25,NA,NA
"1046","21","109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,38,NA,NA,NA,28,NA,NA,NA,37,NA,NA,NA,20,NA,NA,NA
"1047","21","111",46,38,NA,NA,20,11,NA,NA,16,11,NA,NA,NA,NA,NA,NA,16,14,NA,19,15,18,NA,NA,12,NA,NA,NA,35,27,50,38,24,27,25,NA,31,32,25,39,23,24,29,29
"1048","21","113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,37,38,NA,NA,17,24,NA,NA,28,27,NA,NA,21,25,NA,NA
"1049","21","115",35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,13,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,31,NA,NA,NA,35,NA,NA,NA,21,NA,NA,NA
"1050","21","117",44,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,14,NA,NA,NA,11,NA,NA,NA,38,39,NA,NA,21,16,NA,NA,29,19,NA,NA,23,26,NA,NA
"1051","21","119",NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,34,NA,NA,NA,40,NA,NA,NA,22,NA,NA,NA
"1052","21","121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,34,NA,NA,NA,31,NA,NA,NA,34,29,NA,NA,21,25,NA,NA
"1053","21","123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,30,NA,NA,NA,30,32,NA,NA,21,20,NA,NA
"1054","21","125",32,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,18,NA,NA,NA,14,NA,NA,NA,39,NA,NA,NA,26,NA,NA,NA,35,NA,NA,NA,22,NA,NA,NA
"1055","21","127",NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,36,NA,NA,NA,26,NA,NA,NA,38,NA,NA,NA,21,NA,NA,NA
"1056","21","129",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,13,NA,NA,NA,23,NA,NA,NA,36,NA,NA,NA,26,NA,NA,NA,35,NA,NA,NA,23,NA,NA,NA
"1057","21","131",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,NA,NA,NA,25,NA,NA,NA,32,NA,NA,NA,20,NA,NA,NA
"1058","21","133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,28,NA,NA,NA,34,NA,NA,NA,22,NA,NA,NA
"1059","21","135",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,13,NA,NA,NA,13,NA,NA,NA,32,NA,NA,NA,24,NA,NA,NA,32,NA,NA,NA,20,NA,NA,NA
"1060","21","137",NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,37,NA,NA,NA,29,NA,NA,NA,33,41,NA,NA,22,20,NA,NA
"1061","21","139",NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,30,NA,NA,NA,40,NA,NA,NA,18,NA,NA,NA
"1062","21","141",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,19,NA,NA,NA,11,NA,NA,NA,37,46,NA,NA,25,38,NA,NA,38,30,NA,NA,20,26,NA,NA
"1063","21","143",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,22,NA,NA,NA,19,NA,NA,NA,37,NA,NA,NA,30,NA,NA,NA,34,NA,NA,NA,21,NA,NA,NA
"1064","21","145",48,NA,NA,NA,NA,NA,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,14,21,NA,NA,16,NA,NA,NA,34,38,NA,NA,28,29,NA,NA,41,35,NA,NA,19,16,NA,NA
"1065","21","147",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,30,NA,NA,NA,32,NA,NA,NA,23,NA,NA,NA
"1066","21","149",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,16,NA,NA,NA,16,NA,NA,NA,35,NA,NA,NA,29,NA,NA,NA,35,NA,NA,NA,22,NA,NA,NA
"1067","21","151",26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,32,25,NA,NA,30,25,NA,NA,32,36,NA,NA,17,19,NA,NA
"1068","21","153",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,NA,31,NA,NA,NA,31,NA,NA,NA,22,NA,NA,NA
"1069","21","155",NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,17,NA,NA,NA,12,NA,NA,NA,39,48,NA,NA,24,21,NA,NA,31,37,NA,NA,21,27,NA,NA
"1070","21","157",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,24,NA,NA,NA,37,NA,NA,NA,19,NA,NA,NA
"1071","21","159",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,33,NA,NA,NA,46,NA,NA,NA,18,NA,NA,NA
"1072","21","161",36,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,32,42,NA,NA,31,29,NA,NA,35,29,NA,NA,21,21,NA,NA
"1073","21","163",NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,11,NA,NA,NA,13,NA,NA,NA,38,NA,NA,NA,26,NA,NA,NA,29,NA,NA,NA,23,NA,NA,NA
"1074","21","165",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,27,NA,NA,NA,35,NA,NA,NA,22,NA,NA,NA
"1075","21","167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,13,NA,NA,NA,16,NA,NA,NA,35,36,NA,NA,27,29,NA,NA,32,31,NA,NA,23,17,NA,NA
"1076","21","169",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,37,NA,NA,NA,30,NA,NA,NA,36,NA,NA,NA,18,NA,NA,NA
"1077","21","171",NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,13,NA,NA,NA,35,NA,NA,NA,30,NA,NA,NA,41,35,NA,NA,18,12,NA,NA
"1078","21","173",26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,39,27,NA,NA,28,30,NA,NA,34,36,NA,NA,23,19,NA,NA
"1079","21","175",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,30,NA,NA,NA,37,NA,NA,NA,20,NA,NA,NA
"1080","21","177",NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,33,NA,NA,NA,31,40,NA,NA,21,23,NA,NA
"1081","21","179",NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,17,NA,NA,NA,16,NA,NA,NA,10,NA,NA,NA,20,NA,NA,NA,38,29,NA,NA,27,33,NA,NA,28,24,NA,NA,23,30,NA,NA
"1082","21","181",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,13,NA,NA,NA,13,NA,NA,NA,37,NA,NA,NA,23,NA,NA,NA,31,NA,NA,NA,22,NA,NA,NA
"1083","21","183",NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,38,NA,NA,NA,30,NA,NA,NA,38,35,NA,NA,22,23,NA,NA
"1084","21","185",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,13,NA,NA,NA,14,NA,NA,NA,43,24,NA,NA,27,24,NA,NA,27,23,NA,NA,22,32,NA,NA
"1085","21","187",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,14,NA,NA,NA,37,NA,NA,NA,22,NA,NA,NA,37,21,NA,NA,22,25,NA,NA
"1086","21","189",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,13,NA,NA,NA,30,NA,NA,NA,26,NA,NA,NA,35,NA,NA,NA,23,NA,NA,NA
"1087","21","191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,20,NA,NA,NA,16,NA,NA,NA,38,NA,NA,NA,34,NA,NA,NA,37,NA,NA,NA,21,NA,NA,NA
"1088","21","193",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,36,NA,NA,NA,35,NA,NA,NA,43,NA,NA,NA,20,NA,NA,NA
"1089","21","195",45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,34,NA,NA,NA,29,NA,NA,NA,39,NA,NA,NA,20,NA,NA,NA
"1090","21","197",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,28,NA,NA,NA,30,NA,NA,NA,23,NA,NA,NA
"1091","21","199",NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,39,NA,NA,NA,28,NA,NA,NA,31,29,NA,NA,23,18,NA,NA
"1092","21","201",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,29,NA,NA,NA,32,NA,NA,NA,22,NA,NA,NA
"1093","21","203",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,13,NA,NA,NA,14,NA,NA,NA,34,NA,NA,NA,29,NA,NA,NA,33,NA,NA,NA,22,NA,NA,NA
"1094","21","205",NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,38,NA,NA,NA,22,NA,NA,NA,33,NA,NA,NA,17,NA,NA,NA
"1095","21","207",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,40,NA,NA,NA,26,NA,NA,NA,35,NA,NA,NA,22,NA,NA,NA
"1096","21","209",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,16,NA,NA,NA,14,NA,NA,NA,42,NA,NA,NA,21,NA,NA,NA,33,45,NA,NA,21,18,NA,NA
"1097","21","211",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,39,16,NA,NA,32,48,NA,NA,35,29,NA,NA,19,22,NA,NA
"1098","21","213",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,31,29,NA,NA,36,33,NA,NA,43,37,NA,NA,19,24,NA,NA
"1099","21","215",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,17,NA,NA,NA,10,NA,NA,NA,35,NA,NA,NA,30,NA,NA,NA,36,32,NA,NA,19,32,NA,NA
"1100","21","217",40,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,19,NA,NA,NA,15,NA,NA,NA,36,23,NA,NA,26,33,NA,NA,30,26,NA,NA,20,23,NA,NA
"1101","21","219",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,12,NA,NA,NA,10,NA,NA,NA,43,NA,NA,NA,28,NA,NA,NA,42,31,NA,NA,19,23,NA,NA
"1102","21","221",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,30,NA,NA,NA,10,NA,NA,NA,43,40,NA,NA,25,23,NA,NA,35,35,NA,NA,23,29,NA,NA
"1103","21","223",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,20,NA,NA,NA,11,NA,NA,NA,33,NA,NA,NA,28,NA,NA,NA,32,NA,NA,NA,18,NA,NA,NA
"1104","21","225",NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,11,NA,NA,NA,13,NA,NA,NA,32,20,NA,NA,36,30,NA,NA,35,36,NA,NA,22,27,NA,NA
"1105","21","227",34,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,10,NA,NA,NA,17,11,NA,NA,19,14,NA,NA,13,NA,NA,NA,36,35,NA,NA,25,29,NA,NA,32,33,NA,NA,21,25,NA,NA
"1106","21","229",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,17,NA,NA,NA,15,NA,NA,NA,32,35,NA,NA,29,30,NA,NA,30,28,NA,NA,20,32,NA,NA
"1107","21","231",NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,16,NA,NA,NA,11,NA,NA,NA,34,NA,NA,NA,31,NA,NA,NA,36,26,NA,NA,21,29,NA,NA
"1108","21","233",NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,27,NA,NA,NA,33,33,NA,NA,20,23,NA,NA
"1109","21","235",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,30,NA,NA,NA,33,NA,NA,NA,20,NA,NA,NA
"1110","21","237",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,13,NA,NA,NA,13,NA,NA,NA,28,NA,NA,NA,30,NA,NA,NA,33,NA,NA,NA,23,NA,NA,NA
"1111","21","239",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,13,NA,NA,NA,12,NA,NA,NA,40,35,NA,NA,26,35,NA,NA,32,36,NA,NA,21,20,NA,NA
"1112","22","001",32,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,11,17,NA,NA,NA,NA,NA,NA,34,36,NA,NA,26,25,NA,NA,31,29,NA,NA,21,24,NA,NA
"1113","22","003",NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,14,14,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,34,28,NA,NA,29,32,NA,NA,32,29,NA,NA,22,21,NA,NA
"1114","22","005",47,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,14,21,NA,NA,12,NA,NA,NA,35,30,NA,NA,28,29,NA,NA,34,34,NA,NA,22,21,NA,NA
"1115","22","007",NA,59,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,19,27,NA,NA,NA,12,NA,NA,13,NA,NA,NA,37,32,NA,NA,33,31,NA,NA,38,35,NA,NA,23,24,NA,NA
"1116","22","009",NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,14,12,NA,NA,15,18,NA,NA,NA,NA,NA,NA,33,39,NA,NA,37,30,NA,NA,35,36,NA,NA,20,25,NA,NA
"1117","22","011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,13,NA,NA,NA,13,NA,NA,NA,33,25,NA,NA,29,36,NA,NA,33,26,NA,NA,24,20,NA,NA
"1118","22","013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,16,NA,NA,26,23,NA,NA,NA,NA,NA,NA,34,33,NA,NA,26,27,NA,NA,34,30,NA,NA,20,22,NA,NA
"1119","22","015",32,67,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,13,19,NA,NA,12,NA,NA,NA,38,29,NA,NA,24,21,NA,NA,30,31,NA,NA,24,21,NA,NA
"1120","22","017",55,63,NA,NA,NA,15,NA,NA,17,NA,NA,NA,11,NA,NA,NA,12,12,NA,NA,NA,14,NA,NA,12,NA,NA,NA,35,29,NA,NA,22,25,NA,NA,29,29,NA,10,21,23,NA,15
"1121","22","019",31,54,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,16,17,NA,NA,14,13,NA,NA,11,NA,NA,NA,33,27,NA,NA,24,29,NA,NA,35,34,NA,NA,22,22,NA,NA
"1122","22","021",NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,34,35,NA,NA,28,28,NA,NA,35,37,NA,NA,18,23,NA,NA
"1123","22","023",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,42,NA,NA,NA,30,NA,NA,NA,37,22,NA,NA,28,25,NA,NA
"1124","22","025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,24,28,NA,NA,NA,NA,NA,NA,28,22,NA,NA,37,39,NA,NA,37,35,NA,NA,21,21,NA,NA
"1125","22","027",NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,19,13,NA,NA,16,NA,NA,NA,34,26,NA,NA,24,31,NA,NA,39,39,NA,NA,21,20,NA,NA
"1126","22","029",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,11,NA,NA,12,14,NA,NA,14,NA,NA,NA,32,34,NA,NA,25,19,NA,NA,36,28,NA,NA,22,24,NA,NA
"1127","22","031",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,11,NA,NA,20,16,NA,NA,NA,NA,NA,NA,44,33,NA,NA,23,24,NA,NA,31,25,NA,NA,23,25,NA,NA
"1128","22","033",53,55,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,16,13,NA,NA,13,NA,NA,NA,32,26,NA,NA,29,29,NA,NA,32,33,NA,31,21,22,NA,28
"1129","22","035",NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,15,15,NA,NA,NA,NA,NA,NA,27,29,NA,NA,24,30,NA,NA,34,34,NA,NA,24,20,NA,NA
"1130","22","037",NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,12,NA,NA,24,16,NA,NA,NA,NA,NA,NA,26,29,NA,NA,34,35,NA,NA,43,36,NA,NA,17,24,NA,NA
"1131","22","039",NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,19,NA,NA,11,NA,NA,NA,31,24,NA,NA,26,27,NA,NA,31,30,NA,NA,21,18,NA,NA
"1132","22","041",NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,22,30,NA,NA,NA,NA,NA,NA,26,25,NA,NA,37,29,NA,NA,43,38,NA,NA,18,20,NA,NA
"1133","22","043",NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,29,29,NA,NA,31,22,NA,NA,33,35,NA,NA,22,20,NA,NA
"1134","22","045",46,58,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,19,19,NA,NA,12,NA,NA,NA,37,33,NA,NA,28,29,NA,NA,30,28,NA,NA,22,24,NA,NA
"1135","22","047",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,11,17,NA,NA,NA,NA,NA,NA,32,24,NA,NA,20,27,NA,NA,35,33,NA,NA,21,21,NA,NA
"1136","22","049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,14,NA,NA,31,23,NA,NA,NA,NA,NA,NA,38,33,NA,NA,30,29,NA,NA,41,41,NA,NA,19,20,NA,NA
"1137","22","051",36,51,NA,NA,16,14,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,13,13,13,18,13,13,13,NA,11,NA,22,12,35,30,40,27,24,23,16,25,29,29,27,27,24,24,24,26
"1138","22","053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,22,NA,NA,13,22,NA,NA,NA,NA,NA,NA,30,35,NA,NA,26,29,NA,NA,32,25,NA,NA,22,22,NA,NA
